# w_1 w_2 w_3 w_4 VF 
3.207792759837218427e-02 1.355591442439541827e-01 4.001042164214433927e-01 4.702171366105317163e-01 -4.206886527834091893e+00
3.001700115278516656e-01 8.971744875042659828e-01 2.494296117967005344e-01 6.438805540525329718e-01 -2.395663397991716792e+00
6.921691427331712054e-01 9.621937736715701073e-01 3.813910532742115223e-01 4.245143281157927051e-01 4.668120481929118881e-01
3.630587274186188318e-01 9.636611968570576447e-01 3.338474487473361285e-01 8.456519404046699551e-01 -5.243979418517335844e+00
3.412730099092752267e-01 8.700747097412424580e-01 1.164240462559099076e-01 2.458787704683397801e-01 1.405740147698088194e+00
6.242724611075321089e-02 2.615075716712190190e-01 6.917411058029240278e-01 8.984284647484018782e-01 -1.003810059145119915e+01
6.122922913888518837e-01 6.442822902398044338e-01 4.751006825072763284e-01 6.106837218446493631e-01 -1.169076257802446506e+00
2.154916976627366948e-02 4.369610049565343934e-01 2.495904476989057319e-01 5.710532533419503398e-01 -2.190838614249452476e+00
2.919967445727792432e-01 8.896272058976432140e-01 4.921825146592791883e-02 3.915285068439428584e-01 4.561995239627059107e-02
6.146211384532704325e-02 2.075273366284122734e-01 8.284460687772396414e-02 9.872954213633794440e-01 -1.272697520615345645e+01
2.164815369931696598e-01 6.330165439283716999e-01 2.141087095048315181e-01 8.295705744977258655e-01 -5.749179128042117171e+00
2.540902587782711275e-01 6.551653995343075243e-01 1.020309346142108942e-01 7.121940153837353904e-01 -4.108996424460732655e+00
6.203413679588108964e-01 8.895839889281548230e-01 5.666097695518700350e-01 9.287080492255067599e-01 -6.463127575704747940e+00
5.005694139512366636e-01 5.168086193599125133e-01 5.362790250215607735e-01 7.613750848786282610e-01 -4.295833749860678452e+00
1.396815909500573882e-01 8.151074805277058744e-01 1.720900831885245896e-01 2.942155442467827009e-01 9.668019381506933740e-01
5.652770269687672489e-01 7.870138651541284114e-01 5.254051010063256477e-01 9.678896266392044145e-01 -7.361193003717387384e+00
2.284007006199560152e-01 5.713709052035756963e-01 8.501484902816340838e-01 9.321006247650314158e-01 -7.385846579217661301e+00
6.604746047272229692e-01 6.953792325009259256e-01 4.078402378583542709e-01 7.480122388744229189e-01 -3.333665488163385149e+00
3.540408552790466623e-02 4.762957283707294764e-02 2.864663094872595961e-01 9.052903974305721579e-01 -1.256078408816386194e+01
7.382396256387783184e-01 8.174797323724262155e-01 6.909683834029607397e-01 8.722569109325959413e-01 -5.157365358494802265e+00
2.529305046229911591e-01 8.713907664985346413e-01 1.210593096474040786e-01 5.600046739717895461e-01 -2.104791113752698450e+00
8.027991405422994775e-02 2.979389944676264501e-01 7.314410283771562993e-01 9.858580136264563087e-01 -1.125873704116415830e+01
9.109421092862167446e-02 8.338816252351529679e-01 5.468400223310168062e-01 5.614658630582778365e-01 -1.414543870100954948e+00
1.184649091470752445e-02 2.964244973187019627e-01 1.961812397921003925e-01 8.805514938996161778e-01 -9.557753407245094479e+00
1.274700367648566313e-01 5.976072675848767002e-01 4.257551013940393259e-01 6.277215121734520675e-01 -1.893917792939634026e+00
2.658512647269253293e-01 5.309029558995508324e-01 1.123283024091859157e-02 2.958888801059358920e-01 1.040139448733851779e+00
3.653068676565553452e-01 4.490842416680961846e-01 5.479758121356371747e-01 8.717169686437369336e-01 -7.285706662860159000e+00
5.520607201414930998e-01 6.327961800125523339e-01 5.282120060449360111e-01 7.512988651106795590e-01 -3.502912213468549751e+00
1.933806297786968414e-02 4.078129796241697913e-01 3.014533950649539440e-01 8.026158900147022379e-01 -6.548774150964513652e+00
1.038854753347651268e-02 8.960740918349482387e-01 1.741760198143897931e-01 6.228716504331260895e-01 -3.285601013600965459e+00
3.504210732486608415e-01 8.261854934803685158e-01 4.109233597564967977e-02 4.270949441631481380e-01 -4.880431706274279691e-03
2.965212961590546481e-01 3.235027177545782839e-01 1.343182963295076193e-01 3.375676739846322216e-01 -2.154950760044389568e-01
1.139356019753957616e-01 9.593806598630753024e-01 3.430199439626702151e-01 8.131505454576548608e-01 -4.954546321659625718e+00
1.361909611088946148e-01 2.302224119833150839e-01 7.294390832631517663e-01 8.908976879435198670e-01 -1.036845443641768227e+01
5.369334111533534681e-01 5.669898185385929823e-01 1.553501128911068119e-01 2.894382267174720469e-01 1.529461258048383954e+00
4.419604975654692902e-01 4.449421175383385108e-01 8.092187752268740208e-01 8.839274443208532395e-01 -7.617579213084505696e+00
9.554125191571492814e-02 6.163441835893314069e-01 2.309325091976444921e-01 7.598778448463110458e-01 -4.709456848614022917e+00
2.641090487717807633e-01 6.652213142134167922e-01 5.671902068972312083e-01 6.891732178449685442e-01 -2.410147650501189176e+00
3.741305251171990198e-01 4.006412836437771574e-01 1.542651172602554632e-01 1.984147988443315247e-01 1.075298060047794380e+00
6.469939552808141592e-01 9.039575499791184798e-01 3.453850772620780663e-01 9.778053579235345127e-01 -7.564714809180587807e+00
4.706360092445033283e-02 3.936717042563516178e-01 4.381654820813774553e-01 9.569043622715699415e-01 -9.541347709196800864e+00
2.627612757692489032e-01 7.709082942538285632e-01 5.866769971705438902e-01 9.768238900857544316e-01 -7.575142179934575282e+00
2.113586369738785775e-01 9.406364064401826486e-01 2.896399005534783244e-01 8.814296210844873025e-01 -6.054772060148076562e+00
1.056160881873065838e-01 4.006764630854572906e-01 1.464444509113407289e-01 4.762816478014447741e-01 -1.199951359890350844e+00
8.649104373763620845e-01 9.006102368724950846e-01 4.712085115292156123e-01 8.735522255275146586e-01 -5.283490318548532017e+00
8.889257218602372168e-01 9.401099457467000375e-01 1.361249335911176861e-01 7.610542542296668822e-01 -3.686017411028904789e+00
1.236998988191961302e-01 5.218926832218309109e-01 4.466826036554213397e-01 6.234128712950780526e-01 -2.019229250327525094e+00
8.165609041687252323e-02 7.526604395200435782e-01 4.994148171887304311e-01 8.633928171456304312e-01 -5.607188495336794531e+00
5.922632090711056341e-01 8.198281264803231050e-01 6.328058813816553885e-01 7.893749475278735162e-01 -3.652282991737672901e+00
3.003862968699855251e-01 7.052283794595336497e-01 3.669610361090288458e-02 2.927089483101041889e-01 1.277823650164362945e+00
2.915355149923506417e-01 8.803123821418591399e-01 2.541803918632512538e-01 3.058294198782353646e-01 9.727324986459731093e-01
1.407033692599769237e-01 2.490175560309273728e-01 3.627838975908552199e-01 9.063513065603384655e-01 -1.055913163864293836e+01
3.113048185391650846e-01 7.578267484094272088e-01 1.488737357663262872e-01 5.934942797229889599e-01 -1.908199820059261143e+00
2.738167488538826855e-01 4.135528311008304092e-01 4.038062333422669514e-01 6.493099194951238440e-01 -3.142934483016537328e+00
4.360153930820318546e-01 7.505166671657627075e-01 7.203702610394481232e-01 9.803878035743635033e-01 -7.581952895015712457e+00
9.345116471999939667e-02 6.339504311538741721e-01 3.119933625311772096e-01 8.971590758126122278e-01 -6.805755170046269953e+00
5.854586470212548299e-01 7.993235885591666312e-01 3.930509758254369657e-01 4.284690208595113847e-01 6.937051680337393833e-01
9.817845539158773227e-02 2.271029926888077088e-01 5.190162634477811787e-01 8.102321615251683040e-01 -8.678811940461374164e+00
4.040716418556501988e-01 6.877235949586320007e-01 6.969984438031655571e-01 8.321654100455859737e-01 -4.834044346799325709e+00
4.622431290532426629e-01 7.094977636420656264e-01 1.022043231302322969e-01 3.065764170670119970e-01 1.501648550721368380e+00
6.283593357583916461e-01 6.658464522365495908e-01 6.669867409125753710e-01 6.935175609064018198e-01 -2.401593986982243578e+00
6.773240707120515847e-01 9.578282875034092037e-01 6.771765650384612423e-01 9.499191840699725553e-01 -6.764415761624610113e+00
2.008507022259725314e-02 4.976039796093393863e-01 4.071830377942362023e-01 7.240747762956383227e-01 -4.046346256265307417e+00
2.881260282679318774e-01 7.014490019061762061e-01 3.854718908921097448e-02 3.353863882220250447e-01 1.034759522716067082e+00
5.341287352854433568e-01 5.365612122687057894e-01 3.482621040821833325e-01 4.868599182864093988e-01 7.997710791711476475e-02
5.600364832372460924e-03 1.927410847251418979e-01 8.859612220799587545e-01 9.483522222748883568e-01 -1.190747401206933453e+01
2.123510306608721032e-01 5.473490540294061457e-01 6.082162180441345045e-01 9.290439448773710751e-01 -7.451048810336020622e+00
1.924580739978027644e-01 2.170655459717016345e-01 3.880738238645195515e-01 8.300949172057686676e-01 -9.386291948961224207e+00
4.941428820981493691e-02 6.949952088605797496e-01 5.512948068849664596e-01 6.496219646749215038e-01 -2.151838485214073060e+00
1.494686407611236535e-02 6.422169278207905396e-01 3.715931218013297510e-01 7.281400462835236898e-01 -3.817948642421621130e+00
7.726234350510924331e-01 8.801976428116798923e-01 4.113943098172224699e-01 4.612287511638111792e-01 4.786011187558028013e-01
8.274159190271837550e-02 2.551040436657781019e-01 1.049065380611681475e-01 5.868733151613665378e-01 -4.558386630247030169e+00
6.394435275062883006e-01 8.161165689253909727e-01 4.915183844529105728e-01 7.168924054090235476e-01 -2.537974331487509616e+00
3.627558356036831300e-01 6.133842885969852388e-01 2.878219036118029317e-02 4.946500872850510544e-01 -3.086761933766535293e-01
4.717000506726898301e-01 8.467743763499808729e-01 1.376231772352738136e-01 1.450212122028743944e-01 1.536629527999723521e+00
5.364022524912482465e-02 3.846063069205672980e-01 3.734108824977658281e-01 4.860565775271014632e-01 -1.306955760845911030e+00
6.549787833173057461e-01 9.155598464230020328e-01 4.730685656660654215e-01 5.673103562851855575e-01 -6.171801967894356977e-01
5.257997624727979158e-01 9.790751985891819054e-01 4.993807651815492799e-01 5.593785571884426489e-01 -1.109845698911714251e+00
1.551848301454335222e-01 3.735015824687547559e-01 4.836682335567513841e-02 5.047543418575473062e-01 -1.964723536751341371e+00
4.122353012556621565e-01 8.031047755523825771e-01 2.225574379944583736e-01 3.467795079466728381e-01 1.159387804580157777e+00
3.106862843337319657e-01 9.189505042644909860e-01 1.959650896745842585e-01 2.201715148143818246e-01 1.213811181302530073e+00
2.072324531461964825e-01 5.518479499643227371e-01 4.082577329990279558e-01 7.362484555175017320e-01 -3.730971204238022310e+00
3.556717124110587158e-01 5.937435951344415264e-01 1.928725095078637486e-01 5.515904096779378207e-01 -8.021469895471771139e-01
5.332584298160452096e-01 7.169468044386260175e-01 1.928706936618349577e-01 2.790042000013796542e-01 1.680726249997574584e+00
4.446947320593155339e-01 9.232195472746779208e-01 2.513439184944906146e-01 2.905506934739084390e-01 1.148735872060376195e+00
6.236698577589584458e-01 7.104396076446983788e-01 4.035142521835033969e-01 4.622634319778208267e-01 4.861693519955192500e-01
1.087470426242789917e-01 4.959526485800680451e-01 8.268431160880637676e-02 5.823652746561452931e-01 -2.274738724164047099e+00
8.218231799639401647e-01 9.431391831693991534e-01 6.054549503291392631e-02 6.118333463664719085e-01 -1.812859888005528219e+00
1.552146709998890317e-01 3.700189728697731995e-01 3.163921268130325259e-01 4.763942540625256128e-01 -1.243411655755179979e+00
3.557721931908770091e-02 4.521315236200884602e-01 7.685278238486591418e-01 8.419841144191539950e-01 -6.505629395903360646e+00
9.767964235606629853e-02 9.882191078346609370e-01 6.441918189915062376e-01 8.030930214683874580e-01 -4.667573992046081699e+00
3.502587206526210362e-01 7.476386042279278277e-01 4.864108631623186296e-01 9.356101896543639329e-01 -6.887483018319043637e+00
5.570876897194619870e-01 9.684961656783283024e-01 1.211045718957547423e-01 6.506826841358658298e-01 -2.465326299908342733e+00
5.524870825468104485e-01 8.791912706769791086e-01 4.609429325268944999e-01 9.609252293193687455e-01 -7.259260456631343672e+00
1.570906542189472732e-01 3.552881192665902077e-01 2.573447168891825343e-01 3.034455575894724477e-01 3.196290246219302134e-01
1.207895436296952119e-01 2.148710567469592492e-01 3.356033929596902721e-01 8.988902850574939096e-01 -1.079435497784468900e+01
1.826365955688212181e-02 6.292331748939076208e-01 4.496019934270870794e-02 2.122798892056936004e-01 1.089160542110461094e+00
8.346548178920154548e-01 9.399885903092958239e-01 5.500027985084490201e-01 6.564999206985323577e-01 -1.730368690671456378e+00
2.019945407138851179e-01 2.961304153250648441e-01 8.786657144728701740e-02 4.811784059711459172e-01 -2.348255785167948417e+00
1.988738475977104569e-01 8.775685268927170268e-01 1.773332411675497891e-02 1.904189659859728267e-01 1.166324127517212261e+00
1.431630146024066852e-01 5.888259034677190140e-01 1.088156217252390402e-02 4.426672833746493341e-01 -1.753315293550290477e-01
6.976299732434733114e-01 7.223336858826654439e-01 6.244477251419373875e-02 2.699508904030435419e-01 1.625123719418519741e+00
6.453133105639451139e-02 2.702830275472148935e-01 2.687957789207954251e-01 2.736170567622691063e-01 -3.628184594260641660e-01
6.485014247577023383e-01 9.865396424194388114e-01 3.006676749202673304e-02 3.082317200470527374e-01 9.189318549191707319e-01
7.953787322119845737e-02 1.760344304183026620e-01 5.607987857083135408e-01 8.897211917113539981e-01 -1.085975711601361660e+01
1.113793606971324596e-01 9.095291413021603377e-01 1.515191846337665682e-01 4.935992758370026934e-01 -1.836803844499664606e+00
1.358335240346357775e-01 2.499494966640612159e-01 2.666470100530844364e-02 4.294753897752254801e-01 -2.243528265392805920e+00
1.092822897479844325e-02 9.620683059323493769e-01 7.505686577005371563e-01 9.575737294547568279e-01 -7.133545505666129216e+00
2.366381604149911666e-01 3.316008922802192727e-01 4.348414123721671687e-01 5.750187821492594997e-01 -2.956985987429513685e+00
6.040650455107934302e-01 8.244617560294801306e-01 4.738136619496898655e-02 6.351322241638959198e-01 -2.379368359031685642e+00
2.998893973975765292e-01 6.451859429031895354e-01 3.094615571082202643e-01 6.542362464338762340e-01 -2.175593978519712479e+00
3.530197122274064125e-01 5.093285043596311734e-01 1.876906659229175545e-01 8.900919448516988464e-01 -7.653617686522201424e+00
4.453123803688345261e-01 6.024631330546244001e-01 5.807212635258128808e-01 9.601966968186369522e-01 -7.809756335048705367e+00
6.282328156350514003e-02 7.675302722181522874e-01 3.000383408720222467e-01 9.319654360254974179e-01 -7.084950030223934547e+00
1.555111842463843264e-01 7.783814958236163761e-01 3.581400238673731473e-01 6.556293749552957184e-01 -2.391374621666004785e+00
2.031040088725939718e-01 4.370550205422363277e-01 6.215896198855517391e-02 2.925239353029426836e-01 7.388316896126436717e-01
3.634349712791180020e-01 6.927836384935901481e-01 2.152473679495466030e-01 8.239631596959141602e-01 -5.309664824999805077e+00
1.419598447003134478e-01 7.575954733182580503e-01 4.093749747657013383e-01 6.198553581796174550e-01 -1.802172933375606689e+00
4.278102319484479721e-01 7.052356370664879526e-01 3.357414495236044072e-01 5.128432558541271558e-01 -6.520434185187262699e-02
7.458373246053001671e-02 3.135371617659125087e-01 1.469147105104729456e-01 2.118336494365094802e-01 1.937404329280365545e-01
1.341002359310761172e-01 9.355158893421685606e-01 4.385000216337169854e-01 8.161259329295784681e-01 -4.825968955015644823e+00
1.775599226053699298e-01 8.520405952574907626e-01 4.775468060691447914e-01 5.152754695400209028e-01 -9.684844061090505107e-01
8.131786660859383065e-02 1.357039286317325566e-01 2.909449952044663168e-01 7.704572701857705930e-01 -9.236562973041690938e+00
2.133118209667529963e-01 2.382749012670690170e-01 4.163710630787522682e-01 7.311198997436744174e-01 -7.113283443615406654e+00
2.164185879868218143e-01 7.291311851022790336e-01 6.032461200068842677e-01 8.143148543187457289e-01 -4.482383123349949372e+00
3.482307836061844242e-01 6.127913332463433838e-01 3.753296502921578681e-01 4.665084240146302741e-01 3.302263792695168121e-01
1.353355086174905068e-02 4.116717899584178275e-02 1.028703533480105625e-01 1.921606228977482123e-01 -3.579737375460338100e+00
6.326803708966448336e-02 7.094608085386682195e-01 6.015821069494081685e-01 8.822738229520280528e-01 -5.977021828123925573e+00
3.024867630156992115e-01 5.484055241209571108e-01 2.822457539723441933e-01 5.188573988993351316e-01 -4.021139574509948744e-01
